num_dossier,nom_site,date_creasite,adresse,quartier,secteur,commune,ev_tabac,ev_proprietaire,nb_acces,ev_fermable,ev_typologie,nb_arbres,acces_pmr
MNTP_000641,Abords Crèche Françoise Dolto,19920630.0,Rue du Père Cyprien Rome,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,4.0,Oui
MNTP_000700,Ilôt Rue d'Alco,19931101.0,Rue d'Alco,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000779,Ilots Rue Pierre Boissier,19950415.0,Rue Pierre Boissier,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000858,Ilots Rue des Roches Rouges,19981116.0,Rue des Roches Rouges,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_000670,Serres - Centre horticole R de Belleval,19850101.0,Allée Camille Muffat,Est,Grammont,Montpellier,Non,Commune,1.0,Oui,18. Etablissement horticole,0.0,Non
MNTP_000028,Square Planchon,18580205.0,Rue Pagézy,Centre,Écusson,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,31.0,Oui
MNTP_000693,Place de Sparte,19930201.0,Place de Sparte,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Oui
MNTP_000999,Abords Rue Saint-Priest,20041004.0,Rue Saint-Priest,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000637,Ilot Maison du Lez,19920305.0,Rue du Moulin de Sémalen,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,30.0,Oui
MNTP_000262,Square des Prunelliers,19600101.0,Rue des Piboules,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,6.0,Non
MNTP_001301,Abords Allée des Érables de Montpellier,20210101.0,Allée des Érables de Montpellier - Allée des Astragales,Sud,Prés d'Arènes,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,4.0,Non
MNTP_000348,École élémentaire Antoine Balard,19700101.0,Rue de Salamanque,Nord-Ouest,Mosson,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,12.0,Oui
MNTP_000778,Square Blaise Pascal,19960616.0,Rue Louis Lépine,Est,Port Marianne,Montpellier,Non,Commune,2.0,Non,1. Parcs et squares,10.0,Non
MNTP_001249,Abords Rue du Tournoi des Six Nations,20170919.0,Avenue de Toulouse / Passage Providence,Sud,Croix d'Argent,Montpellier,Non,SA3M,0.0,Non,2. Acc. de voiries,24.0,Non
MNTP_000998,Abords Rue des Rivettes,20040916.0,Rue des Rivettes,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_002528,Abords Résidence Mas Drevon,20221014.0,Rue Jean-Raimond de Comminges,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_001013,Abords Rue Marie de Sévigné,20051014.0,Rue Marie de Sévigné,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001278,Abords Avenue Nina Simone,20180101.0,Avenue Nina Simone,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,25.0,Non
MNTP_001087,Ilots Rue du Mas de Carbonnier,20070301.0,Rue du Mas de Carbonnier,Est,Port Marianne,Montpellier,Non,SA3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000322,Place de Strasbourg,19870101.0,Boulevard de Strasbourg,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000839,Abords Rue Jeanne de Charrin,19970615.0,Rue Jeanne de Charrin,Nord-Ouest,Mosson,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001092,Tram Ligne 2 - Abords Rue d'Épidaure,20070601.0,Rue d'Épidaure,Centre,Antigone,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000013,Parc de la Guirlande,18500101.0,Place Agrippa d'Aubigné,Centre,Peyrou,Montpellier,Non,Commune,3.0,Oui,1. Parcs et squares,0.0,Oui
MNTP_000836,Parc Georges Clemenceau,19500101.0,22 Avenue Georges Clemenceau,Centre,Peyrou,Montpellier,Non,Commune,2.0,Non,1. Parcs et squares,129.0,Oui
MNTP_001164,Abords Rue du Mas Nouguier,20121001.0,Rue du Mas Nouguier,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001315,Plan Narcissa,20230304.0,Plan Narcissa,Centre,Peyrou,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000436,Abords Rue de la Croix des Rosiers,19900301.0,Rue de la Croix des Rosiers,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,11.0,Non
MNTP_000511,École maternelle  Anne Frank,19000101.0,686 Avenue du Pont Trinquat,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Oui,6. Espaces verts écoles et crèches,24.0,Oui
MNTP_001163,Abords École primaire François Mitterrand,20140901.0,Rue Henri Lagatu,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,0.0,Oui
MNTP_000956,Abords ACM Les Aiguerelles,20020101.0,Boulevard d'Orient,Sud,Prés d'Arènes,Montpellier,Non,Bailleur public,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_001173,Abords Avenue Germaine Tillion,20140903.0,Avenue Germaine Tillion,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001350,Tram Ligne 2 - Abords Boulevard Pénélope,20010221.0,Boulevard Pénélope,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_002566,Place Pierre Flotte,20240131.0,Place Pierre Flotte,Centre,Peyrou,Montpellier,Non,3M,0.0,Non,12. Place,18.0,Non
MNTP_000937,Abords ACM Léonard de Vinci,20010101.0,"Rue Denis Papin, Rue Louis Lépine",Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,3.0,Non
MNTP_000590,Abords Rue des Bouisses - Nord,19910815.0,Rue des Bouisses,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,16.0,Non
MNTP_000785,Ilots Place Antonio Gaudí et Place Jacques Anquetil,19950615.0,Place Antonio Gaudí et Place Jacques Anquetil,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_000862,Abords Rue Topaze,19990101.0,Rue Topaze,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,11.0,Non
MNTP_000076,Square Jean Baumel,19880901.0,Place Jean Baumel,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,2.0,Oui,1. Parcs et squares,0.0,Oui
MNTP_000138,Abords Rue du Triolet,19680101.0,Rue du Triolet,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000333,Cour du Raisin,19760101.0,Cour du Raisin,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,0.0,Non
